-0.005191	-0.075699	0.299906
-0.005181	-0.075739	0.299814
-0.005172	-0.075781	0.299724
-0.005163	-0.075836	0.299641
-0.005160	-0.075889	0.299557
-0.005160	-0.075941	0.299471
-0.005160	-0.075991	0.299384
-0.005153	-0.076035	0.299295
-0.005144	-0.076073	0.299203
-0.005136	-0.076105	0.299108
-0.005129	-0.076136	0.299014
-0.005122	-0.076175	0.298922
-0.005107	-0.076218	0.298833
-0.005098	-0.076260	0.298743
-0.005099	-0.076305	0.298653
-0.005099	-0.076350	0.298564
-0.005090	-0.076391	0.298473
-0.005079	-0.076418	0.298377
-0.005068	-0.076442	0.298281
-0.005060	-0.076473	0.298186
-0.005054	-0.076511	0.298094
-0.005050	-0.076551	0.298002
-0.005046	-0.076587	0.297908
-0.005044	-0.076620	0.297814
-0.005042	-0.076655	0.297720
-0.005038	-0.076695	0.297629
-0.005025	-0.076745	0.297543
-0.005013	-0.076787	0.297454
-0.005002	-0.076817	0.297358
-0.004996	-0.076843	0.297261
-0.004992	-0.076869	0.297164
-0.004983	-0.076896	0.297069
-0.004965	-0.076925	0.296975
-0.004955	-0.076962	0.296883
-0.004950	-0.077004	0.296792
-0.004947	-0.077049	0.296703
-0.004942	-0.077094	0.296614
-0.004936	-0.077137	0.296524
-0.004933	-0.077171	0.296429
-0.004927	-0.077187	0.296331
-0.004928	-0.077204	0.296233
-0.004924	-0.077231	0.296137
-0.004918	-0.077266	0.296044
-0.004909	-0.077304	0.295951
-0.004901	-0.077344	0.295859
-0.004893	-0.077382	0.295766
-0.004888	-0.077416	0.295671
-0.004886	-0.077443	0.295575
-0.004884	-0.077470	0.295479
-0.004880	-0.077520	0.295392
-0.004882	-0.077562	0.295301
-0.004887	-0.077589	0.295205
-0.004892	-0.077610	0.295108
-0.004894	-0.077627	0.295009
-0.004895	-0.077643	0.294910
-0.004896	-0.077662	0.294812
-0.004897	-0.077685	0.294715
-0.004898	-0.077706	0.294617
-0.004900	-0.077724	0.294518
-0.004901	-0.077749	0.294422
-0.004903	-0.077784	0.294327
-0.004904	-0.077826	0.294236
-0.004904	-0.077873	0.294147
-0.004905	-0.077914	0.294057
-0.004908	-0.077943	0.293962
-0.004912	-0.077962	0.293864
-0.004917	-0.077977	0.293764
-0.004922	-0.077992	0.293663
-0.004927	-0.078009	0.293564
-0.004931	-0.078025	0.293466
-0.004935	-0.078041	0.293367
-0.004939	-0.078080	0.293275
-0.004948	-0.078122	0.293185
-0.004965	-0.078161	0.293094
-0.004982	-0.078190	0.293000
-0.004982	-0.078218	0.292904
-0.004973	-0.078247	0.292807
-0.004968	-0.078273	0.292710
-0.004965	-0.078297	0.292613
-0.004964	-0.078320	0.292517
-0.004965	-0.078342	0.292420
-0.004967	-0.078364	0.292323
-0.004971	-0.078387	0.292226
-0.004975	-0.078422	0.292132
-0.004970	-0.078443	0.292036
-0.004960	-0.078453	0.291936
-0.004948	-0.078456	0.291835
-0.004942	-0.078456	0.291733
-0.004945	-0.078457	0.291633
-0.004956	-0.078466	0.291534
-0.004964	-0.078487	0.291437
-0.004971	-0.078515	0.291341
-0.004978	-0.078544	0.291244
-0.004985	-0.078569	0.291147
-0.004989	-0.078584	0.291049
-0.004985	-0.078593	0.290949
-0.004974	-0.078602	0.290850
-0.004957	-0.078617	0.290752
-0.004938	-0.078638	0.290655
-0.004918	-0.078664	0.290560
-0.004900	-0.078695	0.290466
-0.004887	-0.078731	0.290373
-0.004882	-0.078770	0.290281
-0.004889	-0.078806	0.290188
-0.004896	-0.078826	0.290091
-0.004888	-0.078834	0.289991
-0.004878	-0.078848	0.289893
-0.004876	-0.078874	0.289797
-0.004879	-0.078910	0.289704
-0.004887	-0.078952	0.289612
-0.004897	-0.078996	0.289521
-0.004907	-0.079038	0.289429
-0.004917	-0.079074	0.289335
-0.004924	-0.079100	0.289240
-0.004928	-0.079114	0.289141
-0.004927	-0.079121	0.289041
-0.004923	-0.079131	0.288942
-0.004918	-0.079151	0.288844
-0.004912	-0.079180	0.288748
-0.004906	-0.079216	0.288654
-0.004902	-0.079253	0.288562
-0.004903	-0.079289	0.288468
-0.004907	-0.079321	0.288372
-0.004912	-0.079345	0.288275
-0.004915	-0.079358	0.288177
-0.004916	-0.079364	0.288076
-0.004915	-0.079366	0.287976
-0.004913	-0.079371	0.287875
-0.004911	-0.079385	0.287777
-0.004909	-0.079415	0.287682
-0.004900	-0.079461	0.287593
-0.004881	-0.079506	0.287505
-0.004866	-0.079542	0.287413
-0.004873	-0.079580	0.287321
-0.004880	-0.079631	0.287235
-0.004884	-0.079674	0.287146
-0.004889	-0.079706	0.287052
-0.004893	-0.079732	0.286955
-0.004897	-0.079754	0.286856
-0.004901	-0.079777	0.286757
-0.004903	-0.079803	0.286660
-0.004904	-0.079837	0.286566
-0.004903	-0.079880	0.286476
-0.004897	-0.079926	0.286387
-0.004885	-0.079969	0.286297
-0.004874	-0.080001	0.286203
-0.004872	-0.080016	0.286104
-0.004874	-0.080027	0.286004
-0.004875	-0.080043	0.285905
-0.004876	-0.080064	0.285807
-0.004877	-0.080091	0.285711
-0.004879	-0.080124	0.285616
-0.004883	-0.080154	0.285521
-0.004889	-0.080180	0.285425
-0.004895	-0.080209	0.285329
-0.004901	-0.080244	0.285236
-0.004906	-0.080287	0.285145
-0.004907	-0.080337	0.285058
-0.004902	-0.080372	0.284967
-0.004894	-0.080392	0.284870
-0.004882	-0.080402	0.284769
-0.004871	-0.080411	0.284668
-0.004861	-0.080425	0.284568
-0.004855	-0.080452	0.284472
-0.004854	-0.080491	0.284380
-0.004855	-0.080537	0.284290
-0.004857	-0.080580	0.284200
-0.004860	-0.080618	0.284107
-0.004863	-0.080647	0.284011
-0.004865	-0.080683	0.283918
-0.004862	-0.080716	0.283823
-0.004855	-0.080740	0.283726
-0.004847	-0.080752	0.283627
-0.004839	-0.080760	0.283526
-0.004831	-0.080778	0.283429
-0.004824	-0.080810	0.283335
-0.004820	-0.080836	0.283239
-0.004819	-0.080853	0.283140
-0.004819	-0.080866	0.283040
-0.004819	-0.080884	0.282941
-0.004816	-0.080910	0.282845
-0.004811	-0.080940	0.282750
-0.004804	-0.080962	0.282652
-0.004796	-0.080977	0.282552
-0.004788	-0.080990	0.282451
-0.004782	-0.081007	0.282352
-0.004777	-0.081031	0.282256
-0.004774	-0.081069	0.282164
-0.004775	-0.081103	0.282071
-0.004772	-0.081119	0.281972
-0.004762	-0.081141	0.281875
-0.004744	-0.081174	0.281783
-0.004725	-0.081213	0.281692
-0.004711	-0.081253	0.281601
-0.004704	-0.081290	0.281508
-0.004703	-0.081322	0.281412
-0.004702	-0.081351	0.281316
-0.004699	-0.081375	0.281219
-0.004690	-0.081394	0.281121
-0.004672	-0.081410	0.281024
-0.004650	-0.081426	0.280928
-0.004628	-0.081447	0.280833
-0.004610	-0.081477	0.280739
-0.004596	-0.081513	0.280647
-0.004587	-0.081553	0.280555
-0.004581	-0.081594	0.280463
-0.004580	-0.081632	0.280370
-0.004582	-0.081663	0.280275
-0.004588	-0.081684	0.280177
-0.004594	-0.081688	0.280077
-0.004602	-0.081693	0.279978
-0.004611	-0.081704	0.279879
-0.004620	-0.081718	0.279780
-0.004628	-0.081731	0.279681
-0.004635	-0.081741	0.279582
-0.004642	-0.081748	0.279482
-0.004654	-0.081764	0.279384
-0.004660	-0.081791	0.279287
-0.004649	-0.081825	0.279194
-0.004622	-0.081870	0.279109
-0.004600	-0.081903	0.279017
-0.004587	-0.081920	0.278919
-0.004579	-0.081930	0.278819
-0.004572	-0.081937	0.278720
-0.004566	-0.081948	0.278621
-0.004558	-0.081965	0.278523
-0.004551	-0.081987	0.278425
-0.004544	-0.082009	0.278327
-0.004540	-0.082030	0.278229
-0.004539	-0.082046	0.278131
-0.004543	-0.082055	0.278031
-0.004552	-0.082070	0.277933
-0.004565	-0.082101	0.277839
-0.004581	-0.082130	0.277744
-0.004599	-0.082143	0.277647
-0.004614	-0.082144	0.277547
-0.004626	-0.082139	0.277448
-0.004634	-0.082133	0.277348
-0.004636	-0.082127	0.277248
-0.004633	-0.082125	0.277148
-0.004624	-0.082130	0.277048
-0.004639	-0.082147	0.276951
-0.004659	-0.082179	0.276858
-0.004680	-0.082214	0.276766
-0.004701	-0.082243	0.276673
-0.004722	-0.082265	0.276578
-0.004740	-0.082286	0.276481
-0.004756	-0.082295	0.276384
-0.004769	-0.082291	0.276284
-0.004780	-0.082297	0.276185
-0.004785	-0.082312	0.276086
-0.004782	-0.082323	0.275986
-0.004772	-0.082325	0.275887
-0.004760	-0.082319	0.275787
-0.004755	-0.082311	0.275688
-0.004760	-0.082303	0.275589
-0.004772	-0.082297	0.275490
-0.004787	-0.082291	0.275391
-0.004802	-0.082288	0.275292
-0.004813	-0.082286	0.275192
-0.004816	-0.082288	0.275091
-0.004820	-0.082296	0.274992
-0.004835	-0.082316	0.274895
-0.004845	-0.082333	0.274797
-0.004851	-0.082347	0.274698
-0.004855	-0.082362	0.274599
-0.004862	-0.082382	0.274501
-0.004870	-0.082405	0.274404
-0.004871	-0.082428	0.274307
-0.004867	-0.082446	0.274208
-0.004859	-0.082458	0.274109
-0.004851	-0.082461	0.274009
-0.004840	-0.082465	0.273910
-0.004821	-0.082484	0.273813
-0.004803	-0.082508	0.273718
-0.004792	-0.082531	0.273622
-0.004797	-0.082547	0.273523
-0.004811	-0.082556	0.273423
-0.004824	-0.082558	0.273322
-0.004831	-0.082551	0.273222
-0.004831	-0.082541	0.273121
-0.004827	-0.082534	0.273022
-0.004821	-0.082534	0.272923
-0.004817	-0.082546	0.272825
-0.004814	-0.082561	0.272726
-0.004812	-0.082571	0.272625
-0.004807	-0.082575	0.272529
-0.004794	-0.082578	0.272443
-0.004781	-0.082586	0.272357
-0.004777	-0.082600	0.272260
-0.004792	-0.082625	0.272140
-0.004755	-0.082637	0.272071
-0.004755	-0.082654	0.271959
-0.004765	-0.082675	0.271835
-0.004748	-0.082706	0.271741
-0.004742	-0.082737	0.271647
-0.004756	-0.082748	0.271548
-0.004772	-0.082762	0.271450
-0.004781	-0.082780	0.271353
-0.004784	-0.082794	0.271253
-0.004782	-0.082803	0.271153
-0.004777	-0.082808	0.271052
-0.004771	-0.082810	0.270952
-0.004766	-0.082811	0.270852
-0.004765	-0.082824	0.270752
-0.004766	-0.082846	0.270653
-0.004767	-0.082870	0.270553
-0.004766	-0.082892	0.270455
-0.004761	-0.082906	0.270356
-0.004751	-0.082907	0.270259
-0.004733	-0.082891	0.270162
-0.004715	-0.082874	0.270065
-0.004701	-0.082869	0.269967
-0.004692	-0.082872	0.269867
-0.004686	-0.082872	0.269766
-0.004682	-0.082864	0.269666
-0.004679	-0.082852	0.269566
-0.004674	-0.082844	0.269467
-0.004667	-0.082847	0.269368
-0.004661	-0.082861	0.269269
-0.004670	-0.082875	0.269170
-0.004680	-0.082903	0.269075
-0.004688	-0.082935	0.268980
-0.004692	-0.082959	0.268883
-0.004695	-0.082979	0.268785
-0.004703	-0.083007	0.268689
-0.004715	-0.083038	0.268595
-0.004725	-0.083066	0.268499
-0.004728	-0.083086	0.268401
-0.004730	-0.083094	0.268302
-0.004740	-0.083092	0.268202
-0.004753	-0.083089	0.268103
-0.004761	-0.083095	0.268003
-0.004768	-0.083108	0.267904
-0.004779	-0.083121	0.267806
-0.004791	-0.083128	0.267707
-0.004801	-0.083128	0.267607
-0.004812	-0.083128	0.267508
-0.004823	-0.083127	0.267408
-0.004832	-0.083116	0.267309
-0.004842	-0.083093	0.267212
-0.004858	-0.083076	0.267115
-0.004873	-0.083069	0.267017
-0.004892	-0.083070	0.266918
-0.004918	-0.083079	0.266820
-0.004956	-0.083094	0.266725
-0.005000	-0.083112	0.266633
-0.005028	-0.083127	0.266538
-0.005011	-0.083138	0.266443
-0.004992	-0.083164	0.266349
-0.004995	-0.083190	0.266253
-0.005010	-0.083212	0.266155
-0.005027	-0.083230	0.266056
-0.005037	-0.083240	0.265956
-0.005033	-0.083241	0.265856
-0.005042	-0.083238	0.265757
-0.005049	-0.083237	0.265657
-0.005055	-0.083240	0.265557
-0.005063	-0.083249	0.265458
-0.005075	-0.083262	0.265358
-0.005089	-0.083274	0.265259
-0.005099	-0.083271	0.265160
-0.005103	-0.083253	0.265062
-0.005109	-0.083243	0.264963
-0.005119	-0.083243	0.264863
-0.005131	-0.083245	0.264764
-0.005146	-0.083249	0.264665
-0.005160	-0.083255	0.264566
-0.005174	-0.083261	0.264467
-0.005187	-0.083266	0.264368
-0.005199	-0.083266	0.264268
-0.005211	-0.083257	0.264169
-0.005233	-0.083258	0.264072
-0.005259	-0.083265	0.263976
-0.005282	-0.083266	0.263878
-0.005304	-0.083260	0.263781
-0.005325	-0.083249	0.263683
-0.005345	-0.083241	0.263586
-0.005365	-0.083241	0.263488
-0.005381	-0.083239	0.263389
-0.005391	-0.083234	0.263289
-0.005397	-0.083236	0.263189
-0.005401	-0.083250	0.263090
-0.005411	-0.083255	0.262992
-0.005429	-0.083248	0.262894
-0.005450	-0.083236	0.262796
-0.005471	-0.083226	0.262697
-0.005489	-0.083225	0.262598
-0.005500	-0.083237	0.262498
-0.005505	-0.083254	0.262399
-0.005503	-0.083264	0.262299
-0.005496	-0.083252	0.262201
-0.005498	-0.083236	0.262102
-0.005508	-0.083237	0.262002
-0.005526	-0.083246	0.261903
-0.005529	-0.083246	0.261805
-0.005506	-0.083227	0.261710
-0.005479	-0.083205	0.261615
-0.005468	-0.083181	0.261519
-0.005457	-0.083158	0.261422
-0.005447	-0.083143	0.261323
-0.005437	-0.083129	0.261225
-0.005429	-0.083122	0.261126
-0.005422	-0.083122	0.261026
-0.005418	-0.083122	0.260925
-0.005418	-0.083118	0.260825
-0.005421	-0.083121	0.260726
-0.005427	-0.083130	0.260626
-0.005430	-0.083137	0.260526
-0.005429	-0.083135	0.260426
-0.005441	-0.083140	0.260327
-0.005460	-0.083149	0.260229
-0.005474	-0.083151	0.260130
-0.005481	-0.083147	0.260030
-0.005483	-0.083143	0.259930
-0.005485	-0.083142	0.259830
-0.005487	-0.083149	0.259729
-0.005488	-0.083158	0.259629
-0.005484	-0.083160	0.259530
-0.005472	-0.083151	0.259432
-0.005455	-0.083131	0.259335
-0.005440	-0.083106	0.259239
-0.005430	-0.083081	0.259142
-0.005428	-0.083061	0.259046
-0.005432	-0.083045	0.258948
-0.005435	-0.083035	0.258848
-0.005435	-0.083031	0.258746
-0.005428	-0.083033	0.258640
-0.005417	-0.083038	0.258537
-0.005412	-0.083040	0.258443
-0.005416	-0.083035	0.258359
-0.005408	-0.083024	0.258247
